generated_at_utc,strategy_id,profile,symbol,interval,capital_usdt,start_time_utc,end_time_utc,trade_count,win_rate,profit_factor,max_drawdown,net_pnl,benchmark_net_pnl,excess_return,report_path_json,report_path_md
2026-02-28T07:47:04Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.35606712,7544.39070275,31571.97101550,37153.39416874,-5581.42315324,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074704.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074704.md
2026-02-28T07:48:10Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,92,0.48913043,1.77609011,516.12132720,2243.44632863,37153.39416874,-34909.94784011,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_074810.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_074810.md
2026-02-28T07:50:58Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,157,0.44585987,1.43219981,2746.64433598,4235.43269856,37153.39416874,-32917.96147018,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_075058.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_075058.md
2026-02-28T07:53:04Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,15,0.33333333,1.73115370,25652.92754614,19013.67705136,37153.39416874,-18139.71711738,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_075304.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_075304.md
2026-02-28T07:53:19Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.35776393,10490.05364825,41873.60220028,37153.39416874,4720.20803154,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_075319.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_075319.md
2026-02-28T08:54:10Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,92,0.48913043,1.77609011,516.12132720,2243.44632863,37072.82769587,-34829.38136724,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_085410.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_085410.md
2026-02-28T08:57:01Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,157,0.44585987,1.43219981,2746.64433598,4235.43269856,37072.82769587,-32837.39499731,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_085701.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_085701.md
2026-02-28T08:59:05Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,15,0.33333333,1.73182612,25652.92754614,19031.16344115,37072.82769587,-18041.66425472,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_085905.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_085905.md
2026-02-28T08:59:19Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.37037037,1.20039154,12578.92480774,25420.00792269,37072.82769587,-11652.81977317,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_085919.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_085919.md
2026-02-28T08:59:32Z,btc_regime_router_v12_cost_robust,v12,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,606,0.35643564,1.21584299,6009.35204334,13924.40411587,37072.82769587,-23148.42358000,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20260228_20260228_085932.json,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20260228_20260228_085932.md
2026-02-28T09:15:21Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,92,0.48913043,1.77609011,516.12132720,2243.44632863,37072.82769587,-34829.38136724,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_091521.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_091521.md
2026-02-28T09:18:16Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,157,0.44585987,1.43219981,2746.64433598,4235.43269856,37072.82769587,-32837.39499731,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_091816.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_091816.md
2026-02-28T09:20:24Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,15,0.33333333,1.73182612,25652.92754614,19031.16344115,37072.82769587,-18041.66425472,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_092024.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_092024.md
2026-02-28T09:20:38Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.37037037,1.20039154,12578.92480774,25420.00792269,37072.82769587,-11652.81977317,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_092038.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_092038.md
2026-02-28T09:20:51Z,btc_regime_router_v12_cost_robust,v12,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,606,0.35643564,1.21584299,6009.35204334,13924.40411587,37072.82769587,-23148.42358000,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20260228_20260228_092051.json,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20260228_20260228_092051.md
2026-02-28T09:36:40Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,92,0.48913043,1.77609011,516.12132720,2243.44632863,37072.82769587,-34829.38136724,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_093640.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_093640.md
2026-02-28T09:39:32Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,157,0.44585987,1.43219981,2746.64433598,4235.43269856,37072.82769587,-32837.39499731,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_093932.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_093932.md
2026-02-28T09:41:37Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,15,0.33333333,1.73182612,25652.92754614,19031.16344115,37072.82769587,-18041.66425472,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_094137.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_094137.md
2026-02-28T09:41:51Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.35465769,1.13227113,13611.24340071,17440.34770171,37072.82769587,-19632.47999416,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_094151.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_094151.md
2026-02-28T09:42:04Z,btc_regime_router_v12_cost_robust,v12,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,606,0.34818482,1.14630801,6576.51180581,9824.00680199,37072.82769587,-27248.82089387,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20260228_20260228_094204.json,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20260228_20260228_094204.md
2026-02-28T11:32:51Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,92,0.48913043,1.77609011,516.12132720,2243.44632863,37265.21665699,-35021.77032837,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_113251.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_113251.md
2026-02-28T11:35:45Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,157,0.44585987,1.43219981,2746.64433598,4235.43269856,37265.21665699,-33029.78395844,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_113545.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_113545.md
2026-02-28T11:37:51Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,15,0.33333333,1.73022041,25652.92754614,18989.40676192,37265.21665699,-18275.80989507,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_113751.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_113751.md
2026-02-28T11:38:06Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.37037037,1.20039154,12578.92480774,25420.00792269,37265.21665699,-11845.20873430,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_113806.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_113806.md
2026-02-28T11:38:18Z,btc_regime_router_v12_cost_robust,v12,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,606,0.35643564,1.21584299,6009.35204334,13924.40411587,37265.21665699,-23340.81254113,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20260228_20260228_113818.json,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20260228_20260228_113818.md
2026-02-28T11:38:30Z,btc_regime_router_v12_cost_robust,v12_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,606,0.36138614,1.25324339,5883.21170963,16412.13356811,37265.21665699,-20853.08308888,strategies/spot_btc_conservative_v1/reports/replay_v12_a_10k_20180101_20260228_20260228_113830.json,strategies/spot_btc_conservative_v1/reports/replay_v12_a_10k_20180101_20260228_20260228_113830.md
2026-02-28T11:38:42Z,btc_regime_router_v12_cost_robust,v12_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,343,0.37609329,1.55228448,3857.85159509,18537.60477926,37265.21665699,-18727.61187773,strategies/spot_btc_conservative_v1/reports/replay_v12_b_10k_20180101_20260228_20260228_113842.json,strategies/spot_btc_conservative_v1/reports/replay_v12_b_10k_20180101_20260228_20260228_113842.md
2026-02-28T11:43:47Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,92,0.48913043,1.77609011,516.12132720,2243.44632863,37265.21665699,-35021.77032837,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_114347.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_114347.md
2026-02-28T11:46:41Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,157,0.44585987,1.43219981,2746.64433598,4235.43269856,37265.21665699,-33029.78395844,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_114641.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_114641.md
2026-02-28T11:48:46Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,15,0.33333333,1.73022041,25652.92754614,18989.40676192,37265.21665699,-18275.80989507,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_114846.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_114846.md
2026-02-28T11:49:01Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.37037037,1.20039154,12578.92480774,25420.00792269,37265.21665699,-11845.20873430,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_114901.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_114901.md
2026-02-28T11:49:13Z,btc_regime_router_v12_cost_robust,v12,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,606,0.35643564,1.21584299,6009.35204334,13924.40411587,37265.21665699,-23340.81254113,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20260228_20260228_114913.json,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20260228_20260228_114913.md
2026-02-28T12:05:10Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,92,0.48913043,1.77609011,516.12132720,2243.44632863,37212.40298872,-34968.95666009,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_120510.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260228_120510.md
2026-02-28T12:08:07Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,157,0.44585987,1.43219981,2746.64433598,4235.43269856,37212.40298872,-32976.97029016,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_120807.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260228_120807.md
2026-02-28T12:10:16Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,15,0.33333333,1.73066120,25652.92754614,19000.86959946,37212.40298872,-18211.53338926,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_121016.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_121016.md
2026-02-28T12:10:30Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.35465769,1.13227113,13611.24340071,17440.34770171,37212.40298872,-19772.05528701,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_121030.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20260228_20260228_121030.md
2026-02-28T12:10:43Z,btc_regime_router_v12_cost_robust,v12,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,606,0.34818482,1.14630801,6576.51180581,9824.00680199,37212.40298872,-27388.39618672,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20260228_20260228_121043.json,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20260228_20260228_121043.md
2026-02-28T12:26:00Z,btc_regime_router_v12_cost_robust,v12_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,606,0.35313531,1.18164948,6327.74401100,12254.39228116,37212.40298872,-24958.01070756,strategies/spot_btc_conservative_v1/reports/replay_v12_a_10k_20180101_20260228_20260228_122600.json,strategies/spot_btc_conservative_v1/reports/replay_v12_a_10k_20180101_20260228_20260228_122600.md
2026-02-28T12:26:25Z,btc_regime_router_v12_cost_robust,v12_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,343,0.36734694,1.46785913,4007.11905954,16341.50453143,37212.40298872,-20870.89845729,strategies/spot_btc_conservative_v1/reports/replay_v12_b_10k_20180101_20260228_20260228_122625.json,strategies/spot_btc_conservative_v1/reports/replay_v12_b_10k_20180101_20260228_20260228_122625.md
2026-03-01T03:41:51Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35544218,1.19591356,6787.19089644,12125.12212211,39393.98878530,-27268.86666319,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034151.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034151.md
2026-03-01T03:42:22Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35714286,1.20303666,6836.80839921,12492.38519619,39393.98878530,-26901.60358911,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034222.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034222.md
2026-03-01T03:42:53Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35544218,1.19600009,6787.19089644,12130.89921335,39393.98878530,-27263.08957195,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034253.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034253.md
2026-03-01T03:43:23Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35714286,1.20252332,6836.80839921,12467.86248627,39393.98878530,-26926.12629903,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034323.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034323.md
2026-03-01T03:43:53Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35544218,1.19591356,6787.19089644,12125.12212211,39393.98878530,-27268.86666319,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034353.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034353.md
2026-03-01T03:44:23Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35714286,1.20303666,6836.80839921,12492.38519619,39393.98878530,-26901.60358911,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034423.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034423.md
2026-03-01T03:44:54Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35544218,1.19600009,6787.19089644,12130.89921335,39393.98878530,-27263.08957195,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034454.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034454.md
2026-03-01T03:45:24Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35714286,1.20252332,6836.80839921,12467.86248627,39393.98878530,-26926.12629903,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034524.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034524.md
2026-03-01T03:45:54Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35544218,1.19075658,7212.56739722,12374.59014234,39393.98878530,-27019.39864296,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034554.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034554.md
2026-03-01T03:46:24Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35714286,1.19799952,7265.38582970,12767.59047940,39393.98878530,-26626.39830590,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034624.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034624.md
2026-03-01T03:46:54Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35544218,1.19083930,7212.56739722,12380.36723358,39393.98878530,-27013.62155172,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034654.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034654.md
2026-03-01T03:47:24Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35714286,1.19751242,7265.38582970,12743.06776948,39393.98878530,-26650.92101582,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034724.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034724.md
2026-03-01T03:47:54Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35544218,1.19075658,7212.56739722,12374.59014234,39393.98878530,-27019.39864296,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034754.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034754.md
2026-03-01T03:48:24Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35714286,1.19799952,7265.38582970,12767.59047940,39393.98878530,-26626.39830590,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034824.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034824.md
2026-03-01T03:48:54Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35544218,1.19083930,7212.56739722,12380.36723358,39393.98878530,-27013.62155172,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034854.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034854.md
2026-03-01T03:49:24Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35714286,1.19751242,7265.38582970,12743.06776948,39393.98878530,-26650.92101582,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034924.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034924.md
2026-03-01T03:49:55Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35544218,1.18605272,7637.94389801,12624.05816257,39393.98878530,-26769.93062273,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034955.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_034955.md
2026-03-01T03:50:24Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35714286,1.19340384,7693.96326018,13042.79576261,39393.98878530,-26351.19302269,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_035024.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_035024.md
2026-03-01T03:50:54Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35544218,1.18613196,7637.94389801,12629.83525381,39393.98878530,-26764.15353149,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_035054.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_035054.md
2026-03-01T03:51:23Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35714286,1.19294045,7693.96326018,13018.27305269,39393.98878530,-26375.71573261,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_035123.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_035123.md
2026-03-01T03:51:53Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,588,0.35544218,1.18605272,7637.94389801,12624.05816257,39393.98878530,-26769.93062273,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_035153.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20260228_20260301_035153.md
